BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated
1953,TRUE,3,1,4,2,2,3,TRUE,2,2,10954.6785
1953,TRUE,4,0,4,4,2,3,TRUE,0,2,9054.958
1952,TRUE,3,0,4,1,1,3,TRUE,4,2,11360.2152
1952,TRUE,3,0,3,3,2,3,TRUE,2,4,9105.7171
1951,TRUE,3,0,4,1,1,3,TRUE,2,3,7331.7099
1951,TRUE,3,1,5,2,1,3,TRUE,4,2,13753.8395
1951,TRUE,4,0,4,4,2,3,TRUE,4,2,18083.7308
1950,FALSE,3,1,4,1,1,4,TRUE,4,3,22162.9888
1950,TRUE,3,0,3,5,2,4,FALSE,3,4,12535.7016
1949,TRUE,3,0,3,5,2,4,TRUE,4,6,16650.8319
1949,TRUE,4,1,5,5,1,4,TRUE,4,4,22990.0195
1947,TRUE,4,1,5,5,0,3,TRUE,4,4,18231.3151
1976,TRUE,2,0,0,0,3,3,TRUE,4,3,22926.4802
1976,FALSE,2,1,0,0,3,3,FALSE,4,3,30958.589
1976,FALSE,2,0,0,0,3,3,TRUE,4,3,28563.9432
1975,FALSE,2,1,0,0,3,3,TRUE,4,3,37099.637
1974,FALSE,2,0,0,0,3,3,TRUE,4,4,28641.4845
1975,FALSE,3,1,0,0,3,3,FALSE,4,3,38016.328
1975,FALSE,3,1,0,0,3,3,TRUE,4,3,45585.5489
1975,FALSE,3,1,0,0,3,3,FALSE,4,3,38040.6972
1974,FALSE,2,0,0,0,3,3,FALSE,4,4,23830.4425
1973,TRUE,3,0,0,0,3,3,FALSE,4,3,23394.3978
1973,FALSE,3,1,0,0,3,3,FALSE,4,3,37976.6444
1972,FALSE,3,0,0,0,3,3,TRUE,4,3,35166.8696
1973,TRUE,3,0,0,0,1,4,TRUE,4,2,23621.8782
1973,TRUE,4,1,5,5,0,3,TRUE,4,5,18194.3734
1972,FALSE,3,0,0,0,3,3,TRUE,4,3,35155.0157
1972,TRUE,3,0,0,0,1,4,FALSE,4,3,19599.1032
1972,TRUE,3,1,0,0,1,4,TRUE,4,3,30682.5937
1972,FALSE,3,0,0,0,1,4,TRUE,4,3,29552.8326
1971,TRUE,3,1,0,0,3,3,FALSE,4,4,30405.7888
1971,FALSE,3,0,0,0,3,3,FALSE,4,4,29238.1812
1971,FALSE,3,0,0,0,3,3,TRUE,4,4,35088.6036
1972,TRUE,4,1,4,6,1,4,TRUE,4,4,24799.5225
1971,TRUE,3,1,0,0,3,3,TRUE,4,4,36544.0973
1971,FALSE,3,0,0,0,3,3,TRUE,4,4,35157.1236
1971,FALSE,3,0,0,0,3,3,TRUE,4,5,35156.9809
1971,TRUE,3,0,0,2,1,4,TRUE,4,4,21471.7973
1971,TRUE,3,1,0,2,1,4,TRUE,4,4,27866.355
1970,TRUE,3,1,0,0,3,3,TRUE,4,4,36510.8135
1970,TRUE,3,0,0,0,3,3,FALSE,4,4,23429.2329
1970,TRUE,4,0,0,1,1,4,FALSE,4,4,24937.0511
1971,TRUE,4,1,0,1,0,3,TRUE,4,4,30823.3109
1971,TRUE,4,0,0,2,0,3,TRUE,4,4,23699.6302
1971,TRUE,4,0,0,0,0,3,FALSE,4,4,21833.4768
1971,TRUE,4,1,0,0,0,4,TRUE,4,4,40814.9205
1941,TRUE,3,1,5,0,3,4,TRUE,3,2,23326.174
1941,TRUE,3,1,2,2,4,4,TRUE,3,3,22612.7988
1941,TRUE,3,0,2,2,4,4,TRUE,3,3,17420.7091
1941,TRUE,3,1,2,4,4,4,TRUE,1,3,13831.5408
1942,TRUE,3,0,5,0,3,4,TRUE,3,2,17951.1141
1942,FALSE,3,0,5,0,3,4,TRUE,3,2,22439.0097
1942,TRUE,3,0,2,2,4,4,TRUE,3,3,17470.9337
1942,TRUE,3,0,2,3,4,4,TRUE,3,3,17408.0351
1943,TRUE,3,0,2,2,4,4,TRUE,3,3,17358.6368
1943,TRUE,3,1,2,2,4,4,TRUE,3,3,22586.5974
1943,TRUE,4,0,2,2,3,4,TRUE,0,4,15544.8956
1943,TRUE,4,0,2,2,3,4,TRUE,0,4,15587.118
1954,TRUE,3,1,2,0,2,2,TRUE,3,2,16552.9722
1975,FALSE,1,0,0,0,2,2,TRUE,3,2,12744.9105
1973,FALSE,2,0,0,0,2,3,TRUE,3,2,20590.7671
1973,TRUE,2,0,0,0,2,3,TRUE,3,2,16427.3781
1973,FALSE,2,1,0,0,2,3,FALSE,0,2,12446.463
1955,TRUE,3,1,2,0,1,2,TRUE,3,2,14583.8813
1956,FALSE,2,0,2,0,1,2,TRUE,3,2,11303.0692
1956,FALSE,2,0,2,0,1,2,TRUE,3,2,11402.2326
1957,FALSE,2,0,2,0,1,3,FALSE,3,2,10985.2472
1958,TRUE,4,0,0,0,4,4,TRUE,0,2,20350.3328
1974,FALSE,2,1,0,0,2,3,TRUE,3,2,26770.0924
1974,TRUE,2,0,0,0,2,3,TRUE,3,2,16419.4841
1974,FALSE,2,1,0,0,1,3,FALSE,3,2,19491.621
1959,FALSE,4,0,0,1,4,4,FALSE,0,3,19306.6099
1966,FALSE,4,1,2,2,3,4,TRUE,2,3,32883.857
1966,FALSE,4,1,2,2,3,4,FALSE,0,3,21033.9013
1966,FALSE,4,1,2,2,3,4,TRUE,2,3,32837.0747
1966,FALSE,4,1,2,2,3,4,TRUE,2,4,32864.7447
1957,TRUE,2,1,2,0,1,3,FALSE,1,3,6939.026
1957,TRUE,2,0,2,0,1,3,FALSE,1,2,5333.2978
1962,TRUE,2,0,1,0,3,3,TRUE,3,1,16453.059
1961,TRUE,2,0,1,0,2,2,TRUE,0,1,6260.0628
1965,FALSE,2,1,0,0,3,3,TRUE,3,1,33457.6738
1965,FALSE,2,1,0,0,3,3,FALSE,0,1,15501.1795
1964,FALSE,2,1,0,0,3,3,FALSE,0,1,15501.7142
1964,FALSE,2,1,0,0,3,3,FALSE,0,1,15405.1245
1964,FALSE,2,1,0,0,3,3,FALSE,3,1,27875.952
1963,FALSE,2,0,0,0,3,3,FALSE,0,2,11843.0275
1963,FALSE,2,1,0,0,3,3,TRUE,3,2,33526.7264
1961,TRUE,2,0,5,4,2,2,TRUE,3,3,7737.3108
1960,TRUE,2,0,3,2,2,2,TRUE,0,2,4952.5049
1960,TRUE,2,0,5,4,2,2,TRUE,4,3,8564.1767
1960,TRUE,2,1,5,4,2,2,FALSE,3,3,8277.0008
1953,TRUE,1,0,2,0,3,4,TRUE,0,1,7140.4212
1953,TRUE,1,1,2,0,3,4,TRUE,3,1,16707.1931
1953,TRUE,1,1,2,0,3,4,TRUE,0,1,9231.0317
1976,TRUE,1,0,0,0,1,2,TRUE,3,2,8836.8457
1976,TRUE,1,0,0,0,1,2,TRUE,3,2,8938.8631
1976,TRUE,1,1,0,0,1,2,TRUE,3,2,11653.6065
1976,TRUE,1,0,0,0,1,2,TRUE,3,2,8963.5697
1975,FALSE,1,0,0,0,1,2,FALSE,0,2,5163.9388
1980,FALSE,1,1,0,0,1,2,FALSE,0,2,6682.3604
1980,FALSE,1,1,0,0,1,2,TRUE,3,2,14475.0437
1980,TRUE,1,0,0,0,1,2,TRUE,3,2,8920.7875
1946,TRUE,0,1,5,0,1,2,TRUE,3,2,2712.0956
1978,FALSE,1,1,0,0,1,2,TRUE,3,2,14570.307
1978,TRUE,1,0,0,0,1,2,TRUE,3,2,8912.132
1977,FALSE,1,1,0,0,0,1,FALSE,3,2,8906.9589
1939,TRUE,1,0,2,0,3,4,FALSE,0,2,5995.1501
1940,TRUE,1,0,2,0,2,1,FALSE,0,2,2609.9715
1940,TRUE,1,0,2,0,2,1,FALSE,3,2,4768.4202
1940,TRUE,1,1,2,0,2,1,FALSE,3,2,6223.5959
1940,FALSE,1,1,2,0,3,4,TRUE,3,2,20810.6879
1941,TRUE,1,0,2,0,3,4,TRUE,0,2,7164.1055
1976,TRUE,1,0,0,0,1,2,TRUE,3,2,8894.9545
1976,FALSE,1,1,0,0,1,2,TRUE,3,2,14518.3569
1976,FALSE,1,1,0,0,2,2,TRUE,3,1,16536.4065
1976,TRUE,1,1,0,0,2,2,TRUE,3,1,13303.4806
1974,FALSE,1,0,0,0,2,2,FALSE,1,1,6582.2617
1944,FALSE,2,0,4,0,3,4,TRUE,1,2,11958.061
1945,FALSE,2,0,5,0,3,4,TRUE,2,3,13109.6605
1945,TRUE,2,0,4,0,3,4,TRUE,2,2,11341.6874
1945,TRUE,2,0,4,0,3,4,TRUE,4,2,17472.7237
1945,TRUE,2,1,4,0,3,4,TRUE,4,2,22716.224
1945,TRUE,2,0,4,0,3,4,TRUE,4,2,17474.3403
1946,FALSE,2,1,5,0,3,4,TRUE,4,3,26359.2898
1946,TRUE,2,0,4,1,3,4,FALSE,1,1,7292.9216
1947,TRUE,2,0,5,0,3,4,TRUE,2,3,10564.782
1947,TRUE,2,0,5,0,3,4,TRUE,2,3,10558.2106
1947,TRUE,3,1,5,0,3,4,TRUE,1,2,14266.7923
1947,TRUE,3,1,5,0,3,4,TRUE,3,2,23341.5733
1948,TRUE,1,1,2,1,1,3,TRUE,4,2,9805.0531
1948,TRUE,2,1,2,1,2,3,TRUE,2,1,10256.162
1948,TRUE,2,1,2,1,2,3,TRUE,2,2,10212.5793
1948,TRUE,2,1,4,1,3,4,TRUE,1,2,11273.7974
1948,FALSE,2,0,4,1,3,4,TRUE,4,2,19790.5311
1949,FALSE,2,0,2,1,2,3,FALSE,2,2,8252.2596
1950,FALSE,1,0,2,1,0,2,TRUE,4,2,7809.2746
1950,FALSE,2,0,2,1,2,3,TRUE,2,2,9812.1451
1950,TRUE,2,0,2,1,2,3,TRUE,4,1,12021.8154
1950,TRUE,2,0,2,1,2,3,TRUE,4,1,12067.5024
1951,TRUE,1,0,2,1,0,2,TRUE,4,3,6262.8306
1951,TRUE,2,0,2,1,2,3,TRUE,2,2,7855.5529
1951,TRUE,2,0,2,1,2,3,TRUE,2,3,7914.0025
1951,TRUE,2,1,2,1,2,3,TRUE,4,2,15664.3556
1951,TRUE,2,0,4,2,2,3,FALSE,2,2,5717.7224
1952,TRUE,2,0,3,1,1,3,TRUE,2,2,6453.4238
1952,FALSE,2,1,4,2,2,3,TRUE,4,2,17167.5944
1952,TRUE,2,0,4,2,2,3,TRUE,4,2,10505.8042
1952,TRUE,2,0,4,2,2,3,FALSE,2,3,5765.1904
1952,TRUE,2,1,5,2,2,3,TRUE,4,3,12721.7399
1958,FALSE,4,1,2,4,3,4,FALSE,0,4,21066.8136
1958,FALSE,4,0,2,2,2,3,FALSE,0,4,10840.6099
1957,TRUE,4,1,3,3,3,4,TRUE,0,3,18941.2232
1956,TRUE,3,0,2,2,2,3,TRUE,2,4,9666.8752
1955,TRUE,4,0,3,4,0,3,TRUE,4,4,16178.1525
1955,TRUE,4,1,2,4,0,3,TRUE,3,4,20310.3789
1932,FALSE,3,0,3,0,4,4,TRUE,3,1,22447.0863
1933,TRUE,2,1,4,0,4,4,TRUE,0,2,9916.6573
1933,FALSE,4,1,0,0,4,4,FALSE,0,4,27608.1136
1965,TRUE,3,0,4,4,2,3,TRUE,2,3,8406.6888
1965,TRUE,3,1,4,4,2,3,TRUE,0,3,8473.9683
1965,FALSE,3,1,5,5,2,3,TRUE,2,3,12758.0896
1965,TRUE,4,0,3,2,3,4,TRUE,2,4,18969.6592
1965,TRUE,4,0,1,1,4,4,TRUE,0,4,14693.071
1964,FALSE,3,0,0,0,2,3,FALSE,4,1,23452.9234
1964,TRUE,4,0,3,2,3,4,TRUE,2,4,18942.0086
1956,TRUE,3,1,3,0,2,3,FALSE,2,2,10843.5957
1934,TRUE,2,0,2,0,4,4,TRUE,3,2,15604.4528
1934,FALSE,3,0,4,0,4,4,TRUE,2,2,15107.7742
1963,FALSE,3,0,4,3,2,3,TRUE,2,2,10532.3709
1963,TRUE,3,1,4,3,2,3,TRUE,2,2,10979.0909
1963,TRUE,4,0,3,2,3,4,TRUE,1,4,16012.6554
1962,TRUE,3,1,1,1,2,3,TRUE,3,3,18953.1181
1962,TRUE,3,0,1,1,2,3,TRUE,1,3,8985.721
1962,TRUE,4,0,1,1,3,4,TRUE,1,2,18678.2918
1962,TRUE,4,1,1,1,3,4,TRUE,0,4,22172.4599
1961,TRUE,3,1,5,4,2,3,TRUE,3,3,14136.8679
1961,FALSE,3,1,4,3,1,3,FALSE,1,2,8545.4498
1961,TRUE,4,1,1,1,2,3,TRUE,3,4,26554.0407
1961,TRUE,4,0,1,1,3,4,TRUE,0,1,17085.1352
1961,FALSE,4,0,1,1,3,4,FALSE,0,3,17668.8283
1955,TRUE,3,0,2,1,1,3,FALSE,4,1,10924.2783
1935,TRUE,2,0,2,0,4,4,TRUE,3,2,15605.0694
1936,TRUE,3,0,4,0,3,4,TRUE,1,5,11810.0274
1960,FALSE,3,1,5,4,2,3,TRUE,3,3,17677.302
1960,TRUE,3,0,3,2,2,3,TRUE,3,4,12529.8905
1960,TRUE,4,1,5,3,2,3,FALSE,2,4,11905.3132
1960,TRUE,4,1,1,1,2,3,TRUE,2,4,19159.5883
1954,FALSE,3,0,2,0,0,2,TRUE,3,2,13254.5738
1954,TRUE,2,1,2,0,0,2,FALSE,1,2,5715.7603
1954,FALSE,2,0,2,0,0,2,TRUE,3,2,10781.2739
1954,TRUE,2,1,2,0,0,2,FALSE,1,2,5700.909
1954,FALSE,2,0,3,1,1,3,TRUE,3,1,11181.9554
1953,TRUE,2,1,3,0,4,4,TRUE,3,2,19018.0584
1953,FALSE,2,0,3,0,4,4,TRUE,1,2,11100.1413
1953,FALSE,2,0,3,0,4,4,TRUE,3,2,18223.2512
1952,TRUE,1,1,3,0,2,3,FALSE,3,2,8608.993
1952,TRUE,1,0,3,0,2,3,FALSE,1,2,4114.593
1937,TRUE,4,1,2,2,3,4,TRUE,0,4,20255.3704
1939,TRUE,4,0,2,2,4,4,FALSE,2,1,14535.7809
1940,TRUE,3,1,2,4,4,4,TRUE,1,3,13797.5057
1941,FALSE,2,1,5,0,4,4,TRUE,4,2,22848.936
1968,FALSE,3,1,4,4,3,4,FALSE,1,3,14470.953
1968,TRUE,3,1,2,0,3,4,TRUE,1,3,17534.5423
1968,FALSE,3,1,3,0,3,4,FALSE,1,3,17133.1087
1979,TRUE,1,0,0,0,1,2,TRUE,3,2,8881.3122
1979,FALSE,1,1,0,0,1,2,FALSE,3,2,12114.1228
1944,TRUE,0,0,5,0,1,2,FALSE,1,2,1017.6161
1944,FALSE,0,0,5,0,1,2,TRUE,3,3,2662.4784
1979,FALSE,2,0,0,0,2,2,FALSE,1,1,9113.9025
1979,TRUE,2,1,0,0,2,2,TRUE,3,2,18584.0592
1978,TRUE,1,1,0,0,2,2,TRUE,3,1,13240.5693
1978,FALSE,2,1,0,0,2,2,TRUE,3,3,23191.2313
1945,TRUE,0,1,4,0,1,2,FALSE,1,2,1509.9815
1946,FALSE,1,1,2,0,2,1,TRUE,3,2,9304.7978
1947,TRUE,0,0,4,0,1,2,TRUE,3,2,2292.0648
1947,TRUE,1,1,2,0,2,1,FALSE,1,2,3793.4919
1940,FALSE,0,0,2,0,2,0,TRUE,0,1,1925.4983
1943,TRUE,0,1,3,0,2,0,TRUE,0,1,1812.4958
1943,FALSE,0,1,3,0,2,0,TRUE,1,1,2480.3477
1980,TRUE,0,0,0,0,2,0,FALSE,0,1,1742.9123
1980,TRUE,0,0,0,0,2,0,FALSE,0,1,1727.1633
1967,TRUE,1,1,5,5,1,2,TRUE,2,2,4442.7565
1967,FALSE,1,1,0,0,3,3,FALSE,2,1,14361.194
1967,FALSE,1,1,2,2,3,2,FALSE,0,1,6317.1356
1967,FALSE,1,0,2,2,3,2,FALSE,0,1,4887.9413
1969,FALSE,2,0,5,5,4,3,TRUE,2,2,8635.2755
1969,FALSE,2,0,5,5,4,3,TRUE,2,2,8638.4762
1969,TRUE,2,1,5,5,4,3,TRUE,2,3,8983.2218
1921,TRUE,0,0,4,0,0,1,FALSE,0,2,796.1449
1965,FALSE,1,0,0,0,3,3,FALSE,0,1,8488.8916
1965,FALSE,3,0,3,3,3,2,TRUE,4,3,18806.7493
1964,FALSE,1,1,0,0,3,3,TRUE,2,1,17277.2268
1964,TRUE,1,1,4,4,3,2,TRUE,2,2,6899.3711
1964,FALSE,1,0,4,4,3,2,TRUE,3,3,9230.2178
1964,FALSE,1,0,4,2,3,2,FALSE,0,3,4271.9536
1964,FALSE,1,0,4,2,3,2,FALSE,0,2,4246.1383
1963,TRUE,2,1,4,2,3,3,TRUE,2,3,11150.5067
1963,FALSE,2,0,4,2,3,3,FALSE,0,2,6942.5159
1963,TRUE,2,1,4,2,3,3,TRUE,2,2,11196.189
1963,FALSE,2,1,4,2,3,3,TRUE,2,2,13935.7217
1968,FALSE,2,0,0,0,3,3,FALSE,0,1,12000.6255
1963,FALSE,2,1,4,2,3,3,TRUE,2,2,14025.8283
1963,TRUE,2,1,4,2,3,3,TRUE,2,2,11226.7116
1962,FALSE,2,1,1,0,3,3,FALSE,2,1,16052.1638
1962,FALSE,2,0,1,0,3,3,FALSE,2,1,12369.4508
1962,TRUE,2,1,1,0,2,2,TRUE,2,1,10670.5752
1961,TRUE,1,0,4,3,1,2,TRUE,0,2,2844.8627
1961,TRUE,1,1,4,3,1,2,TRUE,4,3,7510.409
1961,TRUE,2,0,1,0,2,2,TRUE,0,1,6257.1114
1960,TRUE,1,0,4,2,1,2,TRUE,2,2,3751.1914
1967,FALSE,1,1,0,0,2,2,FALSE,2,1,9902.5554
1967,FALSE,1,1,0,0,2,2,FALSE,0,1,7654.547
1967,FALSE,1,0,0,0,2,2,TRUE,2,1,9224.1702
1967,FALSE,1,1,0,0,2,2,FALSE,2,1,9900.7022
1967,FALSE,2,0,0,0,4,3,FALSE,0,1,10321.0413
1960,TRUE,2,1,1,0,2,2,TRUE,2,1,10576.1138
1960,TRUE,2,0,1,0,2,2,TRUE,2,1,8133.9882
1959,TRUE,2,1,4,3,3,3,FALSE,0,1,7150.7671
1959,FALSE,2,1,2,0,4,3,TRUE,2,1,15138.71
1959,TRUE,2,1,2,0,4,3,TRUE,0,1,9377.3329
1958,TRUE,3,0,1,0,2,2,TRUE,0,1,7756.2214
1958,FALSE,2,1,5,4,3,3,FALSE,0,2,8264.4486
1958,FALSE,2,1,5,4,3,3,FALSE,0,3,8342.1977
1968,TRUE,2,1,2,2,3,3,TRUE,2,1,12809.7878
1970,FALSE,3,0,4,4,4,4,TRUE,0,1,10557.2222
1970,TRUE,3,0,4,4,4,4,TRUE,0,1,8537.2869
1970,TRUE,3,0,4,4,4,4,TRUE,0,1,8410.7214
1968,FALSE,2,0,2,2,3,3,TRUE,2,1,12336.6775
1968,FALSE,2,0,2,2,3,3,TRUE,2,1,12266.0159
1968,TRUE,2,1,2,2,3,3,TRUE,2,1,12842.8231
1968,FALSE,2,0,5,5,3,3,TRUE,4,3,15374.2285
1967,TRUE,2,0,5,5,3,3,TRUE,4,3,12306.0032
1967,TRUE,2,1,5,5,3,3,TRUE,4,3,15965.2539
1969,TRUE,4,0,1,0,4,4,TRUE,2,1,21098.1908
1969,FALSE,4,1,1,0,4,4,TRUE,0,2,26324.9645
1967,TRUE,2,0,5,5,3,3,TRUE,4,4,12281.7015
1967,TRUE,2,0,5,5,3,3,TRUE,4,4,12255.6356
1967,FALSE,3,0,5,5,4,4,TRUE,0,2,9783.2632
1965,FALSE,2,0,3,3,3,3,TRUE,3,1,15899.0933
1965,FALSE,2,1,3,3,3,3,TRUE,3,2,20742.8748
1968,TRUE,2,1,5,5,3,3,TRUE,4,4,15968.9625
1968,TRUE,2,0,5,5,3,3,TRUE,4,5,12277.461
1968,FALSE,2,1,0,0,3,3,FALSE,3,1,27819.6426
1964,TRUE,2,1,4,4,3,3,FALSE,4,3,14313.4318
1964,TRUE,2,1,4,4,3,3,TRUE,4,3,17171.6461
1964,FALSE,2,1,0,0,3,3,FALSE,3,1,27896.9233
1973,FALSE,1,0,0,0,2,1,FALSE,2,1,5846.8098
1980,FALSE,0,1,0,0,0,0,FALSE,0,2,2351.489
1978,FALSE,1,0,0,0,1,0,TRUE,2,1,7467.7459
1978,FALSE,1,0,0,0,1,0,FALSE,1,1,5281.0818
1973,TRUE,1,1,1,1,3,2,TRUE,1,1,7288.0366
1972,TRUE,1,0,1,1,3,2,TRUE,0,1,5173.8512
1972,TRUE,1,1,1,1,3,2,TRUE,0,1,6622.3276
1971,FALSE,0,0,0,0,0,0,TRUE,1,2,2416.4659
1971,FALSE,0,0,0,0,0,0,FALSE,1,2,1938.1853
1971,FALSE,0,1,0,0,0,0,TRUE,1,2,3103.2828
1971,FALSE,0,0,0,0,0,0,FALSE,0,3,1837.1328
1971,FALSE,1,1,2,2,2,1,TRUE,1,1,5189.6375
1980,FALSE,0,1,0,0,2,0,TRUE,1,1,3688.8014
1977,FALSE,0,0,0,0,1,0,TRUE,0,2,2276.8468
1960,FALSE,0,1,1,1,1,0,FALSE,2,1,2396.5355
1959,TRUE,0,0,2,0,2,0,TRUE,0,1,1514.3669
1969,TRUE,0,1,0,0,2,0,FALSE,1,1,2520.2739
1969,FALSE,0,1,0,0,2,0,TRUE,2,1,4452.2854
1952,TRUE,0,1,3,0,2,0,FALSE,0,2,1515.953
1951,TRUE,0,0,4,0,1,0,FALSE,0,2,970.1228
1944,FALSE,3,0,5,0,3,4,TRUE,4,2,24857.7391
1944,FALSE,3,0,5,0,2,3,FALSE,4,2,13875.4793
1944,FALSE,3,1,5,0,2,3,FALSE,2,2,11744.5562
1944,TRUE,4,0,3,4,3,4,TRUE,3,4,26250.0011
1944,TRUE,4,1,3,5,3,4,TRUE,0,4,18912.3176
1945,TRUE,2,1,5,1,1,3,TRUE,2,2,7311.5209
1945,FALSE,3,0,5,0,2,3,FALSE,4,3,13821.2205
1946,FALSE,4,1,3,3,3,4,FALSE,0,4,19673.4197
1954,TRUE,3,1,3,1,1,3,TRUE,2,2,10279.0016
1954,FALSE,3,0,3,1,1,3,TRUE,4,2,15185.7004
1953,TRUE,3,0,4,2,2,3,TRUE,2,2,8420.0514
1954,TRUE,4,1,3,5,0,3,TRUE,0,2,10516.9402
1953,TRUE,3,1,3,4,3,4,TRUE,4,3,27137.624
1953,TRUE,4,0,2,3,2,3,TRUE,4,3,20688.9978
1953,FALSE,4,0,3,4,3,4,TRUE,4,3,36496.4853
1953,TRUE,4,1,0,2,3,4,TRUE,0,3,27754.5787
1952,TRUE,3,1,4,1,2,3,TRUE,2,5,10960.4771
1952,TRUE,4,0,4,4,2,3,FALSE,4,3,15128.9765
1952,TRUE,4,0,4,4,1,3,TRUE,0,3,7974.9515
1951,TRUE,3,0,5,2,1,3,TRUE,4,2,10522.3014
1951,FALSE,3,1,4,1,1,3,TRUE,4,3,18477.5918
1950,TRUE,3,1,3,3,2,4,TRUE,4,4,21731.6905
1949,TRUE,3,0,4,1,1,4,TRUE,4,3,13621.3604
1949,TRUE,4,0,4,4,2,4,TRUE,4,3,21797.3913
1949,TRUE,4,0,4,4,1,4,TRUE,4,5,19102.2174
1948,TRUE,2,0,5,1,0,2,TRUE,4,3,7103.3492
1948,TRUE,3,0,4,1,1,4,FALSE,3,3,10231.7993
1948,TRUE,4,1,4,5,1,4,TRUE,4,3,24829.9342
1948,TRUE,4,0,4,4,1,4,TRUE,0,4,9523.4148
1948,TRUE,4,0,5,5,0,3,TRUE,4,4,14038.2682
1947,FALSE,3,0,5,0,0,2,TRUE,4,2,11932.9474
1975,FALSE,2,0,0,0,3,3,FALSE,4,3,23828.8302
1975,FALSE,2,1,0,0,3,3,FALSE,4,2,30955.4787
1976,FALSE,2,0,0,0,3,3,FALSE,3,2,21499.8681
1976,TRUE,2,0,0,0,3,3,TRUE,4,3,22839.0151
1976,TRUE,3,0,0,0,3,3,TRUE,4,2,28155.4657
1974,TRUE,2,0,0,0,3,3,TRUE,4,4,22856.062
1974,FALSE,3,0,0,0,3,3,FALSE,4,3,29287.7755
1974,TRUE,3,0,0,0,3,3,TRUE,4,3,28142.8643
1974,FALSE,3,1,0,0,3,3,FALSE,4,3,38113.2131
1973,TRUE,3,1,0,0,3,3,FALSE,4,3,30437.9846
1973,TRUE,3,0,0,0,3,3,TRUE,4,3,28147.7133
1972,TRUE,3,0,0,0,3,3,TRUE,4,3,28187.5592
1973,TRUE,4,1,0,2,2,4,FALSE,4,3,37088.2489
1972,TRUE,3,0,0,0,3,3,FALSE,4,3,23430.7945
1972,TRUE,3,1,0,0,3,3,TRUE,4,3,36556.5351
1971,FALSE,3,1,0,0,3,3,FALSE,4,4,38011.1281
1972,TRUE,4,0,0,2,0,3,TRUE,4,4,23725.8665
1972,TRUE,4,0,0,2,0,3,TRUE,4,4,23825.3437
1970,TRUE,3,0,0,1,0,3,TRUE,4,4,16977.0151
1970,TRUE,3,0,0,0,0,3,TRUE,4,4,18653.2907
1941,TRUE,4,0,2,2,4,4,TRUE,3,2,24283.8141
1941,FALSE,4,1,2,2,4,4,TRUE,3,3,39408.13
1941,TRUE,4,0,2,2,4,4,TRUE,2,3,17558.8966
1942,TRUE,3,1,5,0,3,4,TRUE,1,2,14259.6957
1942,TRUE,3,0,5,0,3,4,TRUE,3,2,17943.5974
1942,TRUE,3,0,5,0,3,4,TRUE,3,2,17980.7018
1942,TRUE,4,0,2,2,4,4,FALSE,3,3,20236.7983
1942,TRUE,4,0,2,4,4,4,TRUE,3,3,24273.2333
1942,TRUE,4,1,2,3,4,4,TRUE,3,3,31574.9019
1943,TRUE,4,0,2,2,3,4,TRUE,3,3,27940.8276
1955,FALSE,3,0,2,0,1,2,TRUE,3,2,13902.8343
1955,TRUE,3,1,2,0,1,2,FALSE,1,2,7364.8023
1956,FALSE,2,0,2,0,1,2,TRUE,3,2,11287.2608
1957,FALSE,2,1,2,0,1,3,TRUE,3,2,17027.2529
1973,TRUE,3,0,0,0,3,4,FALSE,0,1,14016.2631
1974,TRUE,1,1,0,0,1,3,TRUE,3,2,13365.4437
1974,FALSE,1,1,0,0,1,3,TRUE,3,2,16739.0678
1974,FALSE,1,1,0,0,1,3,FALSE,1,2,8507.3198
1974,TRUE,2,1,0,0,2,3,TRUE,3,2,21409.8331
1959,FALSE,4,1,1,1,3,4,FALSE,0,2,23108.2789
1959,TRUE,4,1,0,0,4,4,TRUE,0,3,26405.561
1959,FALSE,4,0,0,0,4,4,FALSE,0,1,21172.8046
1959,FALSE,4,1,0,0,4,4,FALSE,0,3,27578.5415
1966,TRUE,4,0,0,0,4,4,TRUE,0,3,20377.3931
1966,TRUE,4,0,0,0,4,4,TRUE,0,3,20482.9684
1966,FALSE,4,1,0,0,3,4,FALSE,0,2,31791.2867
1958,TRUE,4,0,1,1,4,4,TRUE,1,4,16292.0861
1957,TRUE,2,0,2,0,1,3,FALSE,3,2,8721.0442
1957,TRUE,2,0,2,0,1,3,FALSE,1,3,5340.9056
1957,TRUE,2,1,2,0,1,3,FALSE,3,2,11362.5937
1957,TRUE,2,0,2,0,1,3,FALSE,1,3,5281.6806
1957,TRUE,3,1,2,1,3,4,TRUE,2,1,18834.0452
1966,FALSE,3,0,0,0,3,3,FALSE,2,1,18954.905
1966,FALSE,4,0,0,0,4,4,FALSE,0,3,21243.8628
1965,FALSE,2,0,0,0,3,3,FALSE,0,1,11946.5268
1965,TRUE,3,0,5,5,3,3,FALSE,0,4,6241.0937
1965,TRUE,3,0,5,5,3,3,TRUE,0,4,7507.3742
1965,TRUE,3,1,5,5,3,3,TRUE,1,4,10793.0876
1965,TRUE,3,1,5,5,3,3,TRUE,1,4,10783.5001
1959,TRUE,3,0,1,0,3,3,TRUE,2,1,14524.0133
1963,FALSE,2,0,0,0,3,3,TRUE,3,1,25790.6141
